player_id,web_name,season,position,minutes,team,value,value_group,value_category,pts,pts_adj,xpts,xpts_90,color_code,group_color
126184,Aké,18,2,3411,Bournemouth,5.02105,5.5,<5.5,120,47.0,43.1809,1.13523,#1f77b4,blue
126184,Aké,19,2,2503,Bournemouth,4.89655,4.5,<5.5,79,25.0,27.0079,0.956057,#1f77b4,blue
126187,Loftus-Cheek,17,3,1871,Crystal Palace,4.49167,4.5,<5.5,77,33.0,33.046,1.58899,#1f77b4,blue
126187,Loftus-Cheek,18,3,980,Chelsea,5.22083,5.5,<5.5,79,47.0,24.2057,2.32624,#1f77b4,blue
126187,Loftus-Cheek,20,3,1962,Fulham,5.90323,6.5,5.5-7.5,66,16.0,27.5051,1.21815,#6D597A,purple
128198,Boufal,17,3,1206,Southampton,5.71538,5.5,5.5-7.5,55,19.0,17.3032,1.33804,#6D597A,purple
128389,Mitrovic,18,4,3280,Fulham,6.6,6.5,5.5-7.5,134,68.0,71.3214,1.9513,#6D597A,purple
128389,Mitrović,20,4,1389,Fulham,5.64444,5.5,5.5-7.5,63,28.0,33.8229,1.99659,#6D597A,purple
132015,Højbjerg,17,3,1666,Southampton,4.3087,4.5,<5.5,39,3.0,11.9469,0.651995,#1f77b4,blue
132015,Højbjerg,18,3,2760,Southampton,4.42903,4.5,<5.5,90,41.0,26.5473,0.867551,#1f77b4,blue
132015,Højbjerg,19,3,2750,Southampton,4.8303,4.5,<5.5,75,17.0,31.7884,1.05091,#1f77b4,blue
132015,Højbjerg,20,3,3420,Spurs,4.90526,5.5,<5.5,107,40.0,24.6335,0.64825,#1f77b4,blue
135363,Christensen,17,2,2067,Chelsea,5.44815,5.5,5.5-7.5,79,30.0,41.7458,1.8291,#6D597A,purple
135363,Christensen,19,2,1751,Chelsea,4.9,4.5,<5.5,34,0.0,24.7451,1.5546,#1f77b4,blue
135363,Christensen,20,2,1371,Chelsea,4.76471,4.5,<5.5,61,36.0,28.1096,1.89958,#1f77b4,blue
141020,Meyer,18,3,1405,Crystal Palace,5.62414,5.5,5.5-7.5,60,20.0,17.5983,1.19055,#6D597A,purple
141746,Fernandes,19,3,1187,Man Utd,8.60714,8.5,7.5-10,117,91.0,38.3516,2.59448,#E56B6F,red
141746,Fernandes,20,3,3101,Man Utd,11.1676,14.0,10+,244,181.0,117.841,3.36128,#f7b267,orange
146426,Ajayi,20,2,2779,West Brom,4.82121,4.5,<5.5,51,-6.0,-2.02174,0.105322,#1f77b4,blue
146610,O'Connell,19,2,2915,Sheffield Utd,4.56364,4.5,<5.5,111,50.0,36.9928,1.03504,#1f77b4,blue
146941,Laporte,18,2,3056,Man City,5.89714,5.5,5.5-7.5,177,111.0,94.9415,2.72169,#6D597A,purple
146941,Laporte,19,2,1096,Man City,6.35333,6.5,5.5-7.5,63,37.0,25.3714,1.75558,#6D597A,purple
146941,Laporte,20,2,1343,Man City,6.0,6.5,5.5-7.5,58,29.0,34.4381,2.26325,#6D597A,purple
147303,Depoitre,17,4,1807,Huddersfield,5.22424,5.5,<5.5,94,44.0,17.3605,0.86466,#1f77b4,blue
147303,Depoitre,18,4,1058,Huddersfield,5.2087,5.5,<5.5,34,3.0,13.7921,1.17324,#1f77b4,blue
148225,Martial,17,3,1572,Man Utd,7.98,8.5,7.5-10,125,79.0,58.39,3.23085,#E56B6F,red
148225,Martial,18,3,1613,Man Utd,7.3,7.5,5.5-7.5,122,80.0,50.9797,2.84867,#6D597A,purple
148225,Martial,19,3,2625,Man Utd,7.89375,7.5,7.5-10,200,140.0,88.9695,3.02996,#E56B6F,red
148225,Martial,20,4,1477,Man Utd,8.75909,8.5,7.5-10,75,40.0,40.8982,2.4921,#E56B6F,red
148508,Trézéguet,19,3,1936,Aston Villa,5.24706,5.5,<5.5,98,49.0,29.7777,1.39516,#1f77b4,blue
148508,Trézéguet,20,3,1157,Aston Villa,5.29524,5.5,<5.5,56,22.0,31.4459,2.44271,#1f77b4,blue
149266,Mawson,17,2,3420,Swansea,5.03158,5.5,<5.5,112,39.0,23.8568,0.627811,#1f77b4,blue
149266,Mawson,18,2,1130,Fulham,4.85333,4.5,<5.5,19,-5.0,-1.23823,0.0460126,#1f77b4,blue
149484,Mings,19,2,2902,Aston Villa,4.49697,4.5,<5.5,90,32.0,12.9867,0.233927,#1f77b4,blue
149484,Mings,20,2,3194,Aston Villa,5.32778,5.5,<5.5,128,66.0,28.1019,0.785138,#1f77b4,blue
149915,Llorente,20,2,1203,Leeds,4.4,4.5,<5.5,50,23.0,6.19712,0.583482,#1f77b4,blue
151086,Lemina,17,3,1715,Southampton,4.9,4.5,<5.5,58,17.0,12.4166,0.732936,#1f77b4,blue
151086,Lemina,18,3,1612,Southampton,4.89524,4.5,<5.5,50,17.0,12.1094,0.688105,#1f77b4,blue
151086,Lemina,20,3,1696,Fulham,4.5,4.5,<5.5,55,14.0,12.6056,0.703974,#1f77b4,blue
151119,Yedlin,17,2,2842,Newcastle,4.41176,4.5,<5.5,88,30.0,25.7588,0.764049,#1f77b4,blue
151119,Yedlin,18,2,2472,Newcastle,4.5,4.5,<5.5,63,18.0,15.8923,0.750774,#1f77b4,blue
151119,Yedlin,19,2,934,Newcastle,4.4,4.5,<5.5,26,5.0,-1.15038,0.504198,#1f77b4,blue
151589,Dendoncker,18,3,1465,Wolves,4.3,4.5,<5.5,48,14.0,26.5904,1.69087,#1f77b4,blue
151589,Dendoncker,19,3,2790,Wolves,4.41842,4.5,<5.5,100,40.0,26.5093,0.855134,#1f77b4,blue
151589,Dendoncker,20,3,2498,Wolves,4.71515,4.5,<5.5,77,24.0,26.7639,0.979353,#1f77b4,blue
152551,Lerma,18,3,2505,Bournemouth,4.5,4.5,<5.5,75,31.0,15.9863,0.552516,#1f77b4,blue
152551,Lerma,19,3,2702,Bournemouth,4.83333,4.5,<5.5,65,17.0,17.1084,0.572003,#1f77b4,blue
153127,Hayden,17,3,1365,Newcastle,4.46154,4.5,<5.5,41,8.0,11.387,0.73615,#1f77b4,blue
153127,Hayden,18,3,1857,Newcastle,4.348,4.5,<5.5,69,29.0,18.8993,0.890678,#1f77b4,blue
153127,Hayden,19,3,2220,Newcastle,4.4,4.5,<5.5,73,28.0,17.7982,0.727376,#1f77b4,blue
153127,Hayden,20,3,1942,Newcastle,4.75833,4.5,<5.5,40,4.0,8.10772,0.390143,#1f77b4,blue
153133,Iwobi,17,3,1827,Arsenal,5.11538,5.5,<5.5,89,41.0,42.061,2.03606,#1f77b4,blue
153133,Iwobi,18,3,1961,Arsenal,5.44571,5.5,5.5-7.5,99,46.0,46.4944,2.17272,#6D597A,purple
153133,Iwobi,19,3,1591,Everton,5.716,5.5,5.5-7.5,52,11.0,24.2383,1.40807,#6D597A,purple
153133,Iwobi,20,3,1530,Everton,5.90333,6.5,5.5-7.5,65,20.0,14.7514,0.931406,#6D597A,purple
153256,Elneny,20,3,1538,Arsenal,4.31739,4.5,<5.5,50,13.0,9.32377,0.52543,#1f77b4,blue
153366,Reed,20,3,2243,Fulham,4.42258,4.5,<5.5,69,18.0,13.4703,0.51109,#1f77b4,blue
153673,Kenny,17,2,1589,Everton,4.38947,4.5,<5.5,50,16.0,9.48306,0.909243,#1f77b4,blue
153682,Harry Wilson,19,3,1637,Bournemouth,5.90323,6.5,5.5-7.5,91,47.0,30.6596,1.71284,#6D597A,purple
153723,Lundstram,19,2,2452,Sheffield Utd,4.74412,4.5,<5.5,144,89.0,60.2728,2.282,#1f77b4,blue
153723,Lundstram,20,3,2027,Sheffield Utd,5.05,5.5,<5.5,48,11.0,18.3169,0.743711,#1f77b4,blue
154043,Maitland-Niles,17,3,908,Arsenal,4.5,4.5,<5.5,25,3.0,6.60552,0.769258,#1f77b4,blue
154043,Maitland-Niles,18,3,983,Arsenal,4.40625,4.5,<5.5,34,13.0,11.2167,1.06156,#1f77b4,blue
154043,Maitland-Niles,19,2,1382,Arsenal,4.705,4.5,<5.5,41,14.0,14.3975,0.892145,#1f77b4,blue
154043,Maitland-Niles,20,2,1714,West Brom,4.66154,4.5,<5.5,68,25.0,13.0876,0.641919,#1f77b4,blue
154131,Stacey,19,2,1547,Bournemouth,4.32105,4.5,<5.5,39,5.0,14.5034,0.812479,#1f77b4,blue
154566,Solanke,19,4,1637,Bournemouth,5.25625,5.5,<5.5,69,21.0,19.0221,1.04581,#1f77b4,blue
155405,Phillips,20,3,2428,Leeds,4.91724,5.5,<5.5,67,22.0,19.4818,0.729776,#1f77b4,blue
155408,Lewis Cook,17,3,2234,Bournemouth,4.33793,4.5,<5.5,58,9.0,11.4566,0.483034,#1f77b4,blue
155408,Lewis Cook,19,3,1340,Bournemouth,5.0,5.5,<5.5,40,5.0,6.0873,0.459353,#1f77b4,blue
155651,Masina,18,2,1002,Watford,4.3,4.5,<5.5,26,6.0,5.39404,0.443023,#1f77b4,blue
155651,Masina,19,2,1815,Watford,4.3,4.5,<5.5,66,24.0,16.8605,0.728844,#1f77b4,blue
156074,Holding,20,2,2557,Arsenal,4.40667,4.5,<5.5,105,51.0,32.4565,1.24643,#1f77b4,blue
156689,Pereira,19,3,1478,Man Utd,4.952,5.5,<5.5,60,21.0,28.5129,1.75438,#1f77b4,blue
157668,Winks,18,3,1589,Spurs,5.5,5.5,5.5-7.5,53,14.0,11.1129,0.644001,#6D597A,purple
157668,Winks,19,3,2223,Spurs,5.29355,5.5,<5.5,52,6.0,11.1903,0.45912,#1f77b4,blue
157882,Minamino,20,3,999,Southampton,6.05263,6.5,5.5-7.5,48,19.0,17.5889,1.59401,#6D597A,purple
158534,Walker-Peters,19,2,944,Southampton,4.53846,4.5,<5.5,32,10.0,12.3453,0.886789,#1f77b4,blue
158534,Walker-Peters,20,2,2646,Southampton,4.64333,4.5,<5.5,93,38.0,27.598,0.788708,#1f77b4,blue
159506,Aina,20,2,2664,Fulham,4.5,4.5,<5.5,102,44.0,22.3443,0.766159,#1f77b4,blue
159533,Traoré,19,3,2599,Wolves,5.41622,5.5,5.5-7.5,130,68.0,54.8642,1.96523,#6D597A,purple
159533,Traoré,20,3,2640,Wolves,6.13784,6.5,5.5-7.5,94,34.0,37.1824,1.31325,#6D597A,purple
163463,Badou Ndiaye,17,3,1138,Stoke,5.23077,5.5,<5.5,41,20.0,9.19177,0.774658,#1f77b4,blue
164011,Diagne,20,4,1188,West Brom,6.0,6.5,5.5-7.5,57,30.0,27.2938,2.06771,#6D597A,purple
164511,Mina,19,2,2281,Everton,5.38276,5.5,<5.5,78,30.0,35.1104,1.4244,#1f77b4,blue
164511,Mina,20,2,1936,Everton,5.52083,5.5,5.5-7.5,79,36.0,28.4314,1.01136,#6D597A,purple
164555,Coufal,20,2,3054,West Ham,4.64118,4.5,<5.5,128,63.0,47.1042,1.4479,#1f77b4,blue
165153,Werner,20,4,2598,Chelsea,9.29714,9.5,7.5-10,128,67.0,80.0367,2.77263,#E56B6F,red
165210,Jahanbakhsh,18,3,1014,Brighton,6.76842,6.5,5.5-7.5,33,5.0,6.69929,0.582565,#6D597A,purple
165808,Costa,18,3,1333,Wolves,4.84,4.5,<5.5,52,16.0,23.2762,1.59287,#1f77b4,blue
165808,Costa,20,3,1150,Leeds,5.29091,5.5,<5.5,63,32.0,15.3885,1.26315,#1f77b4,blue
165809,Bernardo Silva,17,3,1514,Man City,7.45429,7.5,7.5-10,112,62.0,37.7834,2.31555,#E56B6F,red
165809,Bernardo Silva,18,3,2849,Man City,7.56111,7.5,7.5-10,154,91.0,88.5802,2.84353,#E56B6F,red
165809,Bernardo Silva,19,3,2021,Man City,7.80882,7.5,7.5-10,116,67.0,73.546,3.28926,#E56B6F,red
165809,Bernardo Silva,20,3,2063,Man City,7.4,7.5,7.5-10,94,51.0,44.3011,1.91082,#E56B6F,red
166324,Cavaleiro,20,3,2465,Fulham,5.32778,5.5,<5.5,85,26.0,43.6275,1.58307,#1f77b4,blue
166477,Castagne,20,2,2345,Leicester,5.70741,5.5,5.5-7.5,94,43.0,40.8028,1.53572,#6D597A,purple
166640,Balbuena,18,2,2013,West Ham,4.36522,4.5,<5.5,61,18.0,20.5243,0.775099,#1f77b4,blue
166640,Balbuena,19,2,1176,West Ham,4.31765,4.5,<5.5,40,12.0,6.97678,0.702279,#1f77b4,blue
166640,Balbuena,20,2,1197,West Ham,4.36429,4.5,<5.5,39,16.0,8.48629,0.923628,#1f77b4,blue
166989,Tielemans,18,3,1087,Leicester,6.03077,6.5,5.5-7.5,63,39.0,23.8571,1.95808,#6D597A,purple
166989,Tielemans,19,3,2823,Leicester,6.34865,6.5,5.5-7.5,117,50.0,45.6314,1.44349,#6D597A,purple
166989,Tielemans,20,3,3356,Leicester,6.41053,6.5,5.5-7.5,133,64.0,42.4647,1.14838,#6D597A,purple
167074,Tete,20,2,1477,Fulham,4.31818,4.5,<5.5,50,16.0,10.9985,0.64019,#1f77b4,blue
167075,Hoedt,17,2,2520,Southampton,5.0,5.5,<5.5,74,25.0,37.8717,1.42111,#1f77b4,blue
167075,Hoedt,18,2,1170,Southampton,4.45385,4.5,<5.5,29,9.0,6.55453,0.471487,#1f77b4,blue
167199,Partey,20,3,1529,Arsenal,4.92083,5.5,<5.5,47,12.0,15.2611,0.908597,#1f77b4,blue
167473,Izquierdo,17,3,1976,Brighton,5.90625,6.5,5.5-7.5,101,49.0,34.6221,1.56134,#6D597A,purple
167767,Kenedy,17,3,1023,Newcastle,4.75385,4.5,<5.5,51,27.0,22.4172,1.91853,#1f77b4,blue
167767,Kenedy,18,3,1337,Newcastle,4.872,4.5,<5.5,50,15.0,19.2101,1.09828,#1f77b4,blue
167878,Osborn,20,3,1599,Sheffield Utd,4.77917,4.5,<5.5,51,12.0,18.1144,0.979376,#1f77b4,blue
168580,Pérez,17,4,2486,Newcastle,5.32778,5.5,<5.5,124,65.0,44.6623,1.6169,#1f77b4,blue
168580,Pérez,18,4,2916,Newcastle,6.15405,6.5,5.5-7.5,141,73.0,50.2011,1.54942,#6D597A,purple
168580,Pérez,19,3,1998,Leicester,6.1303,6.5,5.5-7.5,129,73.0,52.9419,2.29875,#6D597A,purple
168580,Pérez,20,3,1322,Leicester,6.064,6.5,5.5-7.5,58,20.0,27.9151,1.82794,#6D597A,purple
168991,Billing,18,3,2187,Huddersfield,4.5,4.5,<5.5,63,19.0,19.8006,0.760783,#1f77b4,blue
168991,Billing,19,3,2526,Bournemouth,4.98529,5.5,<5.5,68,18.0,23.1869,0.836866,#1f77b4,blue
169102,Bakayoko,17,3,2121,Chelsea,5.0069,5.5,<5.5,77,32.0,31.0153,1.37189,#1f77b4,blue
169141,Mounie,17,4,1849,Huddersfield,5.75,5.5,5.5-7.5,92,46.0,28.0333,1.36452,#6D597A,purple
169141,Mounie,18,4,1767,Huddersfield,5.83871,5.5,5.5-7.5,69,24.0,27.3628,1.39369,#6D597A,purple
169187,Alexander-Arnold,17,2,1573,Liverpool,4.31053,4.5,<5.5,83,49.0,46.8176,2.70143,#1f77b4,blue
169187,Alexander-Arnold,18,2,2460,Liverpool,5.26207,5.5,<5.5,185,132.0,84.0681,3.14961,#1f77b4,blue
169187,Alexander-Arnold,19,2,3173,Liverpool,7.42632,7.5,7.5-10,210,142.0,102.692,3.03936,#E56B6F,red
169187,Alexander-Arnold,20,2,3029,Liverpool,7.4,7.5,7.5-10,160,92.0,88.3027,2.5752,#E56B6F,red
169359,Targett,18,2,1185,Southampton,4.225,4.5,<5.5,36,11.0,7.72306,1.10546,#1f77b4,blue
169359,Targett,19,2,2291,Aston Villa,4.38571,4.5,<5.5,80,31.0,14.0163,0.576538,#1f77b4,blue
169359,Targett,20,2,3404,Aston Villa,4.76053,4.5,<5.5,138,69.0,30.5195,0.796242,#1f77b4,blue
169432,McBurnie,19,4,2105,Sheffield Utd,5.73056,5.5,5.5-7.5,86,33.0,36.8256,1.57449,#6D597A,purple
169432,McBurnie,20,4,1316,Sheffield Utd,5.68696,5.5,5.5-7.5,44,12.0,17.1092,1.17008,#6D597A,purple
169528,Robinson,20,2,2159,Fulham,4.4,4.5,<5.5,57,13.0,19.4608,0.812582,#1f77b4,blue
170137,Saint-Maximin,19,3,1860,Newcastle,5.4,5.5,5.5-7.5,92,45.0,32.1901,1.55616,#6D597A,purple
170137,Saint-Maximin,20,3,1554,Newcastle,5.192,5.5,<5.5,85,42.0,29.3208,1.69673,#1f77b4,blue
170271,Seri,18,3,2239,Fulham,5.19375,5.5,<5.5,72,23.0,22.9113,0.926635,#1f77b4,blue
171129,Rico,19,2,2333,Bournemouth,4.24074,4.5,<5.5,84,37.0,23.0496,0.685592,#1f77b4,blue
171287,Gomez,17,2,1901,Liverpool,4.5913,4.5,<5.5,86,45.0,45.1166,2.13508,#1f77b4,blue
171287,Gomez,18,2,1059,Liverpool,5.0125,5.5,<5.5,55,30.0,16.7444,1.84218,#1f77b4,blue
171287,Gomez,19,2,1999,Liverpool,5.23571,5.5,<5.5,93,51.0,29.8227,1.2234,#1f77b4,blue
171314,Dias,20,2,2843,Man City,5.82812,5.5,5.5-7.5,142,84.0,71.9607,2.16355,#6D597A,purple
171317,Neves,18,3,3006,Wolves,4.98857,5.5,<5.5,104,44.0,37.09,1.06638,#1f77b4,blue
171317,Neves,19,3,3053,Wolves,5.30263,5.5,<5.5,97,36.0,31.0462,0.9157,#1f77b4,blue
171317,Neves,20,3,2670,Wolves,5.20833,5.5,<5.5,104,46.0,44.1681,1.37451,#1f77b4,blue
171771,Bednarek,18,2,2150,Southampton,3.956,4.5,<5.5,49,8.0,10.1762,0.492935,#1f77b4,blue
171771,Bednarek,19,2,3057,Southampton,4.44412,4.5,<5.5,84,22.0,22.9709,0.749345,#1f77b4,blue
171771,Bednarek,20,2,3100,Southampton,4.71111,4.5,<5.5,94,35.0,21.4021,0.64431,#1f77b4,blue
171975,Callum Robinson,20,4,1552,West Brom,5.4,5.5,<5.5,79,37.0,15.5331,0.900759,#1f77b4,blue
172246,Hadergjonaj,17,2,1670,Huddersfield,4.5,4.5,<5.5,51,14.0,14.1056,0.791939,#1f77b4,blue
172246,Hadergjonaj,18,2,1837,Huddersfield,4.425,4.5,<5.5,50,6.0,12.1719,0.375219,#1f77b4,blue
172632,Gray,17,3,1683,Leicester,5.32,5.5,<5.5,80,30.0,27.4087,1.51149,#1f77b4,blue
172632,Gray,18,3,1978,Leicester,5.41765,5.5,5.5-7.5,84,32.0,31.2812,1.41078,#6D597A,purple
172780,Maddison,18,3,2831,Leicester,6.73611,6.5,5.5-7.5,137,76.0,74.7226,2.34676,#6D597A,purple
172780,Maddison,19,3,2624,Leicester,7.44194,7.5,7.5-10,125,69.0,63.3288,2.19313,#E56B6F,red
172780,Maddison,20,3,2093,Leicester,7.13871,7.5,5.5-7.5,133,83.0,47.1027,2.03066,#6D597A,purple
172782,Brownhill,20,3,2812,Burnley,4.92727,5.5,<5.5,74,13.0,18.2283,0.615035,#1f77b4,blue
172841,Benrahma,20,3,1376,West Ham,5.97667,6.5,5.5-7.5,73,30.0,33.5269,2.18699,#6D597A,purple
172850,Chilwell,17,2,1848,Leicester,4.32917,4.5,<5.5,65,24.0,27.7528,1.25343,#1f77b4,blue
172850,Chilwell,18,2,3240,Leicester,5.05,5.5,<5.5,118,50.0,44.4893,1.26697,#1f77b4,blue
172850,Chilwell,19,2,2374,Leicester,5.6,5.5,5.5-7.5,114,64.0,41.5206,1.7284,#6D597A,purple
172850,Chilwell,20,2,2286,Chelsea,5.94444,6.5,5.5-7.5,139,89.0,76.5172,2.88056,#6D597A,purple
173514,Success,18,4,1033,Watford,4.55333,4.5,<5.5,42,7.0,20.9742,1.82738,#1f77b4,blue
173515,Iheanacho,18,4,924,Leicester,5.83667,5.5,5.5-7.5,58,22.0,15.5885,1.51837,#6D597A,purple
173515,Iheanacho,19,4,953,Leicester,5.7,5.5,5.5-7.5,64,39.0,31.3201,2.95783,#6D597A,purple
173515,Iheanacho,20,4,1452,Leicester,5.796,5.5,5.5-7.5,110,72.0,47.7167,2.91247,#6D597A,purple
173807,Davies,17,3,1892,Everton,5.21515,5.5,<5.5,66,25.0,13.4894,0.711071,#1f77b4,blue
173807,Davies,18,3,975,Everton,5.20625,5.5,<5.5,26,2.0,6.31529,0.659568,#1f77b4,blue
173807,Davies,19,3,2020,Everton,5.30667,5.5,<5.5,59,16.0,15.575,0.746553,#1f77b4,blue
173807,Davies,20,3,1417,Everton,5.24,5.5,<5.5,47,9.0,7.37577,0.506959,#1f77b4,blue
173821,Roberts,20,3,1330,Leeds,4.70741,4.5,<5.5,49,15.0,19.1617,1.3475,#1f77b4,blue
173879,Abraham,17,4,1715,Swansea,5.60323,5.5,5.5-7.5,86,40.0,31.2868,1.64187,#6D597A,purple
173879,Abraham,19,4,2206,Chelsea,7.58235,7.5,7.5-10,153,98.0,78.7007,3.21082,#E56B6F,red
173879,Abraham,20,4,1031,Chelsea,7.21818,7.5,5.5-7.5,69,38.0,31.4357,2.74414,#6D597A,purple
173904,Sánchez,17,2,2532,Spurs,6.0,6.5,5.5-7.5,107,55.0,53.2028,1.88814,#6D597A,purple
173904,Sánchez,18,2,1941,Spurs,5.82609,5.5,5.5-7.5,78,35.0,29.9931,1.29874,#6D597A,purple
173904,Sánchez,19,2,2431,Spurs,5.33103,5.5,<5.5,64,15.0,11.7939,0.601861,#1f77b4,blue
173904,Sánchez,20,2,1486,Spurs,5.26111,5.5,<5.5,43,12.0,16.5968,0.888318,#1f77b4,blue
173954,Riedewald,20,3,1810,Crystal Palace,4.40303,4.5,<5.5,64,18.0,9.10932,0.540114,#1f77b4,blue
174874,Andersen,20,2,2729,Fulham,4.5,4.5,<5.5,93,41.0,24.1823,0.683104,#1f77b4,blue
175592,Keita,18,3,1385,Liverpool,7.24,7.5,5.5-7.5,67,26.0,23.9929,1.50876,#6D597A,purple
175946,Camarasa,18,3,2569,Cardiff,4.52812,4.5,<5.5,106,51.0,35.0852,1.20947,#1f77b4,blue
176297,Rashford,17,4,1799,Man Utd,7.51714,7.5,7.5-10,104,54.0,35.2372,1.76284,#E56B6F,red
176297,Rashford,18,4,2331,Man Utd,7.15758,7.5,5.5-7.5,128,75.0,61.6872,2.38174,#6D597A,purple
176297,Rashford,19,4,2645,Man Utd,8.77742,8.5,7.5-10,177,123.0,85.922,2.85665,#E56B6F,red
176297,Rashford,20,3,2917,Man Utd,9.54324,9.5,7.5-10,174,109.0,72.185,2.23173,#E56B6F,red
176413,Pulisic,19,3,1717,Chelsea,7.28,7.5,5.5-7.5,127,83.0,64.8096,3.43263,#6D597A,purple
176413,Pulisic,20,3,1731,Chelsea,8.22963,8.5,7.5-10,82,39.0,48.2822,2.60823,#E56B6F,red
176420,Furlong,20,2,2931,West Brom,4.5,4.5,<5.5,79,19.0,7.79249,0.340607,#1f77b4,blue
177815,Calvert-Lewin,17,4,1871,Everton,5.12813,5.5,<5.5,88,43.0,28.0598,1.34975,#1f77b4,blue
177815,Calvert-Lewin,18,4,1769,Everton,5.33714,5.5,<5.5,92,42.0,26.4267,1.34449,#1f77b4,blue
177815,Calvert-Lewin,19,4,2621,Everton,6.00833,6.5,5.5-7.5,126,70.0,75.2811,2.585,#6D597A,purple
177815,Calvert-Lewin,20,4,2871,Everton,7.65152,7.5,7.5-10,165,103.0,85.1208,2.66837,#E56B6F,red
178186,Bowen,19,3,916,West Ham,6.43846,6.5,5.5-7.5,44,21.0,21.3238,1.98471,#6D597A,purple
178186,Bowen,20,3,2556,West Ham,6.17105,6.5,5.5-7.5,141,75.0,60.4199,2.12318,#6D597A,purple
178301,Watkins,20,4,3328,Aston Villa,6.27568,6.5,5.5-7.5,168,101.0,89.8937,2.42734,#6D597A,purple
178304,Mousset,19,4,1223,Sheffield Utd,4.78667,4.5,<5.5,84,47.0,33.4707,2.46309,#1f77b4,blue
179018,Almirón,19,3,3020,Newcastle,5.83056,5.5,5.5-7.5,109,43.0,51.016,1.5078,#6D597A,purple
179018,Almirón,20,3,2426,Newcastle,5.65588,5.5,5.5-7.5,97,39.0,34.4423,1.27808,#6D597A,purple
179830,Diangana,20,3,1230,West Brom,5.28,5.5,<5.5,39,6.0,8.25197,0.636913,#1f77b4,blue
180135,Longstaff,19,3,1370,Newcastle,5.0,5.5,<5.5,44,13.0,10.9676,0.755317,#1f77b4,blue
180135,Sean Longstaff,20,3,1405,Newcastle,4.7,4.5,<5.5,41,6.0,12.7957,0.833386,#1f77b4,blue
180294,Grant,20,4,1120,West Brom,5.82381,5.5,5.5-7.5,41,7.0,7.81226,0.627771,#6D597A,purple
180974,Joelinton,19,4,2678,Newcastle,5.64737,5.5,5.5-7.5,78,17.0,31.4215,1.05599,#6D597A,purple
180974,Joelinton,20,4,1979,Newcastle,5.73871,5.5,5.5-7.5,74,27.0,30.7899,1.35864,#6D597A,purple
182156,Sané,17,3,2415,Man City,8.5375,8.5,7.5-10,179,124.0,77.3211,2.89118,#E56B6F,red
182156,Sané,18,3,1857,Man City,9.40645,9.5,7.5-10,156,108.0,72.7361,3.5931,#E56B6F,red
182539,Ceballos,19,3,1687,Arsenal,5.37083,5.5,<5.5,57,16.0,13.3126,0.724798,#1f77b4,blue
182539,Ceballos,20,3,1609,Arsenal,4.812,4.5,<5.5,62,25.0,20.2971,1.1531,#1f77b4,blue
184341,Mount,19,3,2865,Chelsea,6.35676,6.5,5.5-7.5,137,73.0,66.6019,2.10304,#6D597A,purple
184341,Mount,20,3,2887,Chelsea,6.93333,7.5,5.5-7.5,147,81.0,85.0055,2.64079,#6D597A,purple
184349,Sessegnon,18,3,2291,Fulham,6.08,6.5,5.5-7.5,94,37.0,35.0168,1.42958,#6D597A,purple
184667,Lindelöf,17,2,1284,Man Utd,4.9,4.5,<5.5,47,17.0,17.2413,1.29638,#1f77b4,blue
184667,Lindelöf,18,2,2600,Man Utd,4.90333,5.5,<5.5,85,30.0,25.4582,0.85575,#1f77b4,blue
184667,Lindelöf,19,2,3092,Man Utd,5.34286,5.5,<5.5,116,55.0,44.9184,1.32103,#1f77b4,blue
184667,Lindelöf,20,2,2585,Man Utd,4.83448,4.5,<5.5,102,44.0,35.9178,1.225,#1f77b4,blue
184704,Nakamba,19,3,1826,Aston Villa,4.4,4.5,<5.5,43,1.0,5.17199,0.325603,#1f77b4,blue
192303,Zimmermann,19,2,1430,Norwich,4.40588,4.5,<5.5,35,6.0,3.27724,0.0506591,#1f77b4,blue
192895,Tierney,19,2,986,Arsenal,5.33333,5.5,<5.5,42,19.0,2.57007,0.728374,#1f77b4,blue
192895,Tierney,20,2,2299,Arsenal,5.32222,5.5,<5.5,96,48.0,40.9417,1.59969,#1f77b4,blue
193111,Cantwell,19,3,2484,Norwich,4.73784,4.5,<5.5,111,52.0,43.965,1.61134,#1f77b4,blue
193488,El Ghazi,19,3,2046,Aston Villa,5.46471,5.5,5.5-7.5,93,40.0,47.0082,1.95641,#6D597A,purple
193488,El Ghazi,20,3,1604,Aston Villa,5.475,5.5,5.5-7.5,111,68.0,53.28,2.61852,#6D597A,purple
193645,Koch,20,2,1130,Leeds,4.42941,4.5,<5.5,38,10.0,4.03099,0.413817,#1f77b4,blue
194164,Holgate,17,2,1183,Everton,4.26667,4.5,<5.5,37,12.0,14.9237,0.901516,#1f77b4,blue
194164,Holgate,19,2,2052,Everton,4.4,4.5,<5.5,71,27.0,29.0889,1.33494,#1f77b4,blue
194164,Holgate,20,2,2286,Everton,4.8,4.5,<5.5,80,36.0,17.2928,0.835288,#1f77b4,blue
194252,Bergwijn,20,3,1202,Spurs,7.06667,7.5,5.5-7.5,55,24.0,16.6407,1.33272,#6D597A,purple
194634,Jota,18,3,2352,Wolves,6.1,6.5,5.5-7.5,139,92.0,68.5251,2.63413,#6D597A,purple
194634,Jota,19,4,2278,Wolves,6.17941,6.5,5.5-7.5,105,49.0,60.1079,2.37476,#6D597A,purple
